Customer ID,First Name,Last Name,Age,Gender,Address,City,Contact Number,Email,Account Type,Account Balance,Date Of Account Opening,Last Transaction Date,TransactionID,Transaction Date,Transaction Type,Transaction Amount,Account Balance After Transaction,Branch ID,Loan ID,Loan Amount,Loan Type,Interest Rate,Loan Term,Approval/Rejection Date,Loan Status,CardID,Card Type,Credit Limit,Credit Card Balance,Minimum Payment Due,Payment Due Date,Last Credit Card Payment Date,Rewards Points,Feedback ID,Feedback Date,Feedback Type,Resolution Status,Resolution Date,Anomaly
53,Christine Smith,Stephen Lambert,7,Female,Stephanie Jackson,Leslie Jones,71,Kendra Yang,Current,22.274174313697785,Tracy Turner,Steven Harper,69,Nicole Spencer,Samantha Thomas,83.70914403260484,51.032542798051885,60,19,52.33119626248957,Car,73.1687326704928,55,Jacob Wade,Susan Fowler,10,Gold,2.701569491266162,15.66060707374389,5.875323713843392,Heather Cross,Kristi Williams,91,95,Christopher Hunt,Complaint,Resolved,Ian Taylor,13
79,Nathan Monroe,Nichole Swanson,75,Male,Christina Morgan,Meghan Hamilton,24,Francisco Lewis,Credit,46.63453714356359,Bryan Hernandez,Rita Aguirre,49,Lee Gibson,Chris Jackson,50.926232765754314,86.25442220563757,13,71,44.969400885592975,Personal,45.97707202295545,5,Katrina Graham,Joshua Anderson,78,Gold,30.881248663632356,96.04748718153347,96.29077920020195,Larry Moore,Lorraine Leonard,85,50,Joyce Martinez,Suggestion,Resolved,Jason Schmidt,44
66,Jared Buchanan,John Murphy,41,Male,Kendra Munoz,Gary Parks,79,Mason Hoffman,Current,84.10408213820664,Ariel Huff,Eric Bell,45,Melinda Delacruz,Robin Montes,18.67415647476271,71.71227555953271,11,31,46.75753186529061,Car,74.54699237919156,19,Samantha Brooks,Nicole English,59,Credit,20.298316539606855,42.46991809566352,78.9640260561225,William Wilkins,Jason Nguyen,58,47,Kelly Sherman,Praise,Rejected,Kimberly Taylor,12
10,Brandon Bailey,Melissa Williams,42,Other,Gregory Mcdonald,Daniel Brown,35,Kevin Alexander,Credit,93.35047478936627,Bruce Vasquez,Maria Wiley,57,Daniel Gutierrez,Jordan Baldwin,56.057343159732135,62.507512976979484,31,75,24.542449120217,Home,64.50264652531402,31,Jacob Thomas,Tara Phillips,74,Gold,86.07625040415031,38.16676797131933,72.64996770123287,Cody Russell Jr.,Pamela Martinez,48,39,Ms. Megan Young,Praise,Rejected,Annette Randolph,63
40,Lindsay Smith,Elijah Reyes,11,Female,Jeffrey Villanueva,Robert Mcdowell,68,Michael Simon,Savings,47.54179260938592,William Nichols,Bradley Lopez,51,Wesley Johnson,Taylor Wallace,87.5991882730802,29.174327777420157,16,47,8.334639324660687,Car,41.04355817966978,54,John Young,Mary Hawkins,36,Gold,30.375897155902628,6.595406478894608,51.31994938047696,Rebecca Sharp,Joshua Marshall,37,3,Brad Townsend,Complaint,Resolved,Rhonda Colon,23
6,Heather Velasquez,Veronica Jefferson,29,Female,Gregory Mahoney,Andrew White,25,Jennifer Martin,Savings,30.582399748007035,Nancy Alexander,Angela King,80,Alan Clark,Nathan Rodriguez,13.497260383029893,78.89836084720515,18,31,55.84415722222414,Car,2.867885983332229,27,Alexandria Castro,Veronica Clark,50,Credit,15.931438853240788,39.46916274657463,71.87401766668246,William Cantrell,Norman Cunningham,84,54,Darryl Jones,Praise,Pending,Sean Smith,91
7,Matthew Mclaughlin,Veronica Campbell,54,Other,Michael Caldwell,Kayla Le,7,Albert Lee,Savings,61.26029005508794,John Hanson,Tiffany Chavez,73,Brandon Johnson,Tammy Reynolds,10.303452184602756,33.50720393151182,30,30,93.03497762067774,Personal,48.01881284650756,2,Kenneth Rice,Nathan Welch,35,Debit,75.80351922437497,77.56399000867377,34.82185688919147,Ashley Snyder,Jeremiah Gibson,91,44,Joyce Drake,Complaint,Rejected,Rhonda Lawrence,6
44,Deanna Wood,Jeffrey Reid,43,Other,Blake Chang,Andrew Santos,46,Richard Hoover,Credit,54.987513916356924,Ryan Spencer,David Dominguez,55,Keith Harmon,Justin Williams,16.269008843057776,51.725734641624655,65,57,15.035397363949421,Home,17.66538185112164,49,Sherry Delgado,Christine Garcia,6,Debit,44.67872123633117,23.39811866556323,40.13631119252306,Matthew Boyd,Brandon Johns,35,97,Mary Bowen,Praise,Rejected,Jeremy Sheppard,79
86,Bethany Perkins,Colin Castro,63,Other,Alyssa Zavala,Christopher Blair,93,Vickie Smith,Savings,25.629144459628087,Matthew Dudley,Sarah Lynch,55,Christopher Barton,Vernon Stanley,24.97780978741565,34.5059773582749,20,24,91.16600349678285,Home,39.34105456866293,81,Melissa Roth,Danielle Bailey,26,Gold,65.56664968056303,61.32905814205968,76.62923091394269,Natasha Brown,Sarah Young,12,22,Rhonda Hill,Suggestion,Pending,Tyler Gross,94
39,Sierra Potter,Robert Holland,58,Other,Krista Williams,Joseph Lester,67,Evan Padilla,Current,70.37786770728597,Mark Fox,Clayton Dickson,7,Katie Reid,Shirley Christensen,26.334996436975576,45.955077059379846,8,35,98.47622053332871,Personal,76.21016702733738,29,Joseph Hawkins,Bryan Contreras,22,Gold,22.684573106247427,63.9712531196589,89.30436183665714,David White,Cristina Avila,30,33,Troy Miller,Complaint,Rejected,Madison Garrett,99
98,Stephen Mendoza,Paul Bass,3,Other,Thomas Brewer,Anthony Wilson,31,Angela Rodriguez,Savings,52.914066036344245,Matthew Payne,Elizabeth Jones,95,Miguel Hart,Bruce Maldonado,87.27295558524688,95.1991484867763,16,42,61.585998918189134,Home,68.40199047920623,12,Anna Long,Anthony Baker,80,Gold,20.311502071393168,54.58683052908119,21.102636128571874,Janice Smith,Jaclyn Dunlap,85,11,Karen Mathews,Suggestion,Resolved,Roger Wilson,38
75,Robin Jones MD,Wendy Meza,5,Female,Corey Gonzalez,Candice Grant,74,Robert Guerra,Savings,34.92941904725035,Ryan Cole,Alan Mahoney,79,Kenneth Mccarthy,Samantha Price,70.08369778030162,45.12003184330221,91,27,42.39766424710981,Car,25.37606084640431,30,Corey Pacheco,Tina Moore,43,Credit,33.578316097970266,31.355032206119603,82.61744863501865,Tonya Lowe,Bethany Morris,88,76,Charles Price,Complaint,Rejected,Ronald Miranda,30
85,Terry Lopez,Courtney Aguilar,75,Other,Justin Stuart,Rachel Bennett,89,Nancy Avery,Savings,1.6483885866206847,Taylor Butler,Karen Rangel,11,Mitchell Smith,Stacie Smith,68.22654364340914,92.53158265495638,24,89,73.01057384160548,Personal,19.247900634094485,36,Kayla Powers,Kathleen Cooke,13,Debit,5.771076733938379,47.65366323626509,55.881112691614014,Allison Jefferson,Donald Dennis,5,97,Jeffrey Adams,Suggestion,Rejected,Daniel Nguyen,62
70,Anna Fernandez,Brandy Freeman,11,Female,Sandy Miller,Robin Vazquez,60,Tammy Rose,Credit,78.70762034224573,Jeffery Smith,Elizabeth Love,95,Alison Brown,Peter Johnson,21.937184942255612,65.23116530438597,71,29,42.905095550482685,Personal,62.14221399393702,28,Karen Baker,Haley Mcdonald,74,Gold,77.5917572158831,39.496502325622394,92.24586971112535,Brittany Chan,Amber Andrews,56,51,Adam Hall,Complaint,Rejected,Joy Moss,81
77,Robert Sanchez,Jackson Avery,28,Male,Caroline Curtis,Ian Bradley,83,Mr. Ryan Edwards MD,Credit,99.97678070068879,Claudia Mason,Taylor Murray,85,Steven Phillips,Ryan Diaz,38.18497162729631,5.812186215125602,92,94,41.758779634840394,Car,88.70792858643193,32,Brian Lee,John Walker,15,Gold,17.18625159972276,31.455918403973904,91.31787211780222,David Reed,John Johnson,59,82,Justin Coleman,Complaint,Rejected,Vernon Allen,11
98,Anthony Phillips,Willie Gallagher,84,Male,Steven Lucero,Chad Hill,86,Stephanie Hall,Current,16.003774960988096,Ronald Merritt,Angela Odom,24,Lisa Coleman,Lisa Davis,37.787035370310306,70.50091215095317,65,29,55.329731781492185,Home,70.95324283990217,93,John Snyder,Daniel Cherry,73,Debit,96.47802715527439,26.800864767049067,78.37989397906823,Sarah Leon,Kelly Boone,41,36,Mary Fox,Complaint,Resolved,David Conrad,11
5,Joseph Sexton,Kathleen Garcia,52,Other,Matthew Thomas,Pamela Morgan,31,Alexis Griffith,Savings,46.67065415919547,Kelly Moody,Julie Ramirez,2,Scott Lopez,Gail White,14.72628649912255,53.10157917387925,26,47,34.36318503982221,Home,78.86627950826615,67,Mikayla Tyler,Andrew Kelley,13,Credit,25.13599436029575,78.06251721354356,29.313472152035626,Kathy Alexander,Jason Fowler,14,43,Michelle Allen,Complaint,Rejected,Anthony Vargas,1
86,Anne Peterson,Pamela Stevenson,17,Female,Allen Williams,Keith King,79,Lisa Gutierrez,Current,50.177151902355625,Maria Watkins,Keith James,36,Katherine Oconnor,Tina Harris,73.85445265024583,51.598971624319866,47,85,67.28922274554851,Car,63.85205926977576,93,Hector Young,Jeremy Reed,22,Credit,60.347255012153305,70.30214718118788,18.20251409876328,Christina Hayes,Casey Morales,58,97,Amy Zuniga,Suggestion,Pending,Amber Long,49
68,Michele Burns,Michael Roy,20,Male,Donald Garcia,Brianna Hunter,65,Jill Lin,Credit,80.36615727793121,Sarah Baxter,Thomas White,12,Michael Lynch,Melissa Mcgrath,30.86287214699833,64.14283077772825,96,4,84.0185353481541,Home,4.802748882314141,76,Mr. Mark White,Amber Leonard,55,Credit,40.68862863129614,21.42512654164309,83.50996157717077,John Mosley,Aaron Hill,51,34,Michelle Rojas,Complaint,Rejected,Amanda Burton,11
70,William Owens,Regina Hamilton,21,Female,Scott Christensen,Catherine Dawson,99,Jenny Miller,Credit,12.325421344492458,Mrs. Norma Anthony DDS,Elizabeth Williams,42,Charles Richards,Randy Miller,24.32182519662115,17.28483304176937,91,10,11.076133791558886,Car,28.146347912117747,93,Jeanne Sandoval,Becky Howard,72,Gold,31.289843541226325,13.901919959329343,51.67397531755827,Steve White,Ralph Baxter,68,24,Thomas Sullivan,Complaint,Pending,Ariana Johnson,74
47,Trevor Ball,Susan Crane,77,Male,Savannah Guerra,Laura Coleman,50,Carla Rodriguez,Savings,1.6814572413485336,Kevin Tate,Bruce Anderson,96,Benjamin Young,Alan Hines,1.4530639075070844,80.82558965092291,65,18,55.49764217769471,Car,88.14420849564401,70,Jane Sandoval,Robert Riley,90,Debit,78.96937718741323,63.747064625330744,54.74729615477173,Brian Williams,Dennis Johnson,35,97,Dana Short,Suggestion,Rejected,Gary Jenkins,52
84,Brandi Woodward,Michael Hernandez,76,Other,Donald Lopez,Jonathan Hernandez,91,Julie Miller,Current,82.79888376450448,Caitlyn Carter,Stanley Stanton,61,Sergio Herrera,Janice Glenn,21.00492882940053,40.77981143850958,69,87,89.10184379560042,Personal,22.468631203245376,97,Nicole Keller,Laura Maldonado,97,Debit,51.461917770318244,17.868181626499478,61.03519022942415,Gina Terry,William Jackson,81,90,Trevor Thompson,Praise,Resolved,Ryan Scott,38
96,Diana Diaz,Jeffrey Rodriguez,88,Female,Catherine Graham,Hayden Stuart,14,Gregory Stewart,Current,95.40094293611749,Jose Jenkins,Danielle Gardner,77,Jessica Vazquez,Sydney Williams,8.595906840036314,88.47196859838083,75,32,97.39421778697134,Personal,52.91207326608574,24,Gregory Evans,Miss Kimberly Conley,24,Gold,95.37414466022472,77.12312296124217,5.395591295099335,Robert Serrano,Bryce Dorsey,7,58,Michelle Sutton,Complaint,Rejected,Keith Jenkins,20
56,Lance Hart,Alexandra Oconnell,21,Other,Sherry Gardner,Michael Castillo,49,Thomas Moore,Savings,67.89257000724412,Teresa Gibson,Ralph Pittman,25,John Baker,Zachary Bradley,57.47621492478668,96.5780180008593,43,90,14.368644614931519,Personal,57.86452242806064,21,Sylvia Sanders,Nathaniel Scott,5,Credit,43.77916205741804,90.80763001432582,93.9093664191556,Claire Sanchez,Anthony Hodges,1,20,Amanda Bartlett,Praise,Resolved,Jason Brewer,78
69,Heather Cervantes,Robert Jimenez,29,Other,Chase Price,Stephanie Neal,6,Darrell Diaz,Credit,14.186473903682957,Christy Weber,Jennifer Day,20,Meredith Tran,Chelsea Sawyer,22.07372991675185,25.36127508362115,67,6,94.83631521306289,Home,26.289829223781116,56,Michael Blair,Anthony Murray,34,Gold,26.853418551185992,69.10770189658454,69.81534561907431,Susan Farmer,Elizabeth Cunningham,98,7,Max Murphy,Praise,Rejected,Katherine Martinez,23
59,Robert Taylor MD,Jessica Moore,52,Female,Emily English,Robin Glenn,18,Kelli Rodriguez,Credit,30.088497540497073,Taylor Maldonado,Megan Johns,79,Michael Newton,Ann Barnes,6.300874472528831,91.82593345303735,33,6,46.13850081735894,Home,37.4693192004951,49,Lindsey Johnson,Ann Murray,73,Gold,87.39385682772648,62.74271433070557,9.449506960380706,Timothy Cooke,Jerry Cortez,25,61,Kyle Castaneda,Complaint,Pending,Daniel Jacobs,30
73,Katie Lowe,Seth Dean,59,Other,Joseph Hunt,Mark Moran,75,Jeanne Stevenson,Current,5.647601280586096,Angela Lewis,Jamie Murillo,65,Janice Lopez,Mr. Brandon Raymond,26.146483834137225,47.11989521653407,76,98,95.29195782567223,Car,54.37613452565753,11,Stephanie Walker,Kayla Mccarty,2,Credit,18.777398739315974,13.756080617404232,13.47221931202143,Anthony Fernandez,Kendra White,56,74,Joe Rivera,Complaint,Rejected,Autumn Thompson,11
16,Michael Pratt,Mary Carrillo,10,Other,Chelsea Thomas,Laura Grant,29,Jackie Cox,Credit,39.86305653116575,David Reed,Judy Garcia,22,Tom Moore,Teresa Hampton,96.73592330553124,54.28803676932787,72,24,78.13344279397944,Car,68.87586568202978,69,Barbara Marsh DVM,Todd Sexton PhD,72,Debit,5.605874301610291,5.870124025987802,68.80534314965351,Louis Vargas,Bobby Landry,42,15,Karen Jackson,Complaint,Resolved,Heather Webb,47
33,Eduardo Rodriguez,Curtis Walton,34,Male,Alejandra Brooks,Barbara Grimes,9,Michael Smith,Credit,96.426034226227,Shannon Adams,Bruce Ramirez,32,Rebecca Evans,Anthony Perez,18.768479525864326,91.79866751767271,78,11,84.07105951565867,Personal,60.57263429619034,92,Andrew Alvarado,Kristy Brooks,18,Credit,74.86786223965896,14.789160020010273,81.9440995323889,Eric King,Stephen French,42,13,Matthew Warren,Praise,Pending,Erica Green,29
85,Katherine King,William Hurley,46,Female,James Coleman,Andrew Garza,37,Dale Thompson,Current,35.05180863548446,Robert Lopez,Tiffany Harvey,23,Brian Miller,Amy Edwards,49.229110876610505,76.62967181942346,45,48,7.423436163911629,Personal,52.360460082589334,69,Linda James,Steven Tanner,43,Debit,46.023211878844826,20.94021439487695,87.4553785071997,Lisa Frank,Mary Doyle,35,45,Andrew Macdonald,Suggestion,Resolved,Antonio Davis,45
26,Kathryn Williams,David Howard,13,Female,Shane Smith,Mrs. Melinda Frye,17,David Pineda,Savings,54.9296338972717,Donald Valentine,Rickey Peters,36,Eric Stanley,Savannah Long,68.21123671014841,90.54329767964,18,54,75.66365538625799,Personal,86.90699513047102,52,Rose Hogan,Joan Murphy,57,Gold,39.2577205252502,82.13673472454686,20.366548867225017,Jamie Brooks,Amanda Little,62,61,Ian Kim,Complaint,Resolved,Allison Hudson PhD,56
91,Gregory Valencia,Robert Galloway,30,Female,Crystal Weaver,David Nunez,70,Austin Hale,Credit,70.71720155185254,Laura Cummings,Megan Le,32,Savannah White,Kathleen Ramos,57.895532604512844,78.64414118394605,32,21,82.58633212438515,Personal,48.748622983321965,39,David Graves,Carlos Everett,55,Gold,74.9509343700082,66.73363240689385,6.756596886579898,Kevin Warner,Rachel Beltran,90,93,Gerald Collins,Praise,Resolved,Megan Little,29
22,Justin Morton,Tracy Evans,37,Other,April Parsons,Kenneth Knight,30,Ashley Lopez,Current,11.45551202218049,Thomas Hall,Phillip Rodriguez,10,Dwayne Freeman,Steven Webb,2.6014833891189113,21.593823140642776,50,29,10.923488500193319,Home,76.16423949631834,97,Courtney Hill,Claire Olsen,27,Credit,82.70366712963045,83.87689986434708,35.92495032326805,Amy Adams,Allison Carrillo,15,69,Lisa Williams,Praise,Rejected,Cory Howard,20
71,Jeremiah Levy,Vincent Acosta,36,Other,Christine Freeman,Kenneth Scott,38,Candace Sanchez,Credit,13.515087992889892,Suzanne Peterson,Grace Diaz,8,Jay Brown,Levi Brewer,82.36972064017955,98.29752719690906,55,26,44.4973306709234,Personal,90.80058094957174,69,Jason Ayers,Gabriela Hammond,75,Debit,26.50298629665298,75.0699404065488,4.205531119254396,Loretta Perez,Sean Martin,32,94,Derek Rogers,Complaint,Resolved,Lee Odonnell,63
71,Tiffany Barry,Joseph Anderson,17,Male,Alan Smith,Michael Ward,3,Anthony Johnson Jr.,Savings,21.845949135170667,Rachael Fuentes,Terri Duran,56,John Haas,Devin Fernandez,12.790986327596993,86.30447923765925,73,42,14.144030500912391,Home,44.37994036409638,66,Seth Page,John Pierce,16,Credit,90.56365079953909,19.92668589768324,20.803646149750914,Mary Smith,Kathleen Miller,16,93,Karen Patel,Complaint,Rejected,Douglas Fernandez,39
20,Megan Parsons,Michael Jackson,40,Female,Bonnie Beard,Timothy Davis,83,Kerry Clark,Savings,17.50664511662773,Kimberly Klein,Cynthia Richardson,14,Aaron Melton,Cheryl Carey,44.18188684064593,10.925454218208673,57,22,44.92880743013225,Car,86.02284829833951,15,Michelle Gross,Kelly Webster,29,Debit,19.589550889858128,94.54314748838618,17.2617569749662,Mr. Brandon Davis Jr.,Melissa Smith,25,8,Mary Baxter,Suggestion,Pending,Jennifer Clark,70
96,James Hill,Brenda Reed,96,Other,Edward Houston,Nancy Hernandez,45,Michael Ruiz,Savings,25.919282096288512,Jordan Maldonado,Elizabeth Bell,35,Mary Thompson,Justin Perez,62.70234501463327,14.609682833290302,78,82,4.05436257174196,Personal,40.35470000942984,47,Kimberly Benjamin,Karen Wilson,81,Gold,58.70482886214801,91.7003211803369,8.212692000463194,Andrea Gilbert,Sandra Pearson,31,79,Barbara Jensen,Suggestion,Pending,Ryan Willis,14
76,Jeffery Swanson,Carla Gallegos,97,Female,April Arroyo,Chase Webb,27,Nathaniel Ballard,Current,27.96953066934425,Kimberly Baker,Nicole Lamb,63,William Huerta,Becky Fisher,53.386334263114584,86.20958992140193,44,75,98.10831714640983,Personal,98.25671180643818,99,Sean Strickland,Christopher Matthews,12,Credit,47.64995806306365,17.739882884816716,33.301416698552686,Patrick Joyce Jr.,Shelley Mendez,18,51,Melody Lopez,Suggestion,Rejected,Jose Stephens,76
51,Richard Hall,Kenneth Austin,78,Female,Crystal Sims,Donna Gordon,87,Isabel Lopez,Credit,91.08631965262508,Thomas Newton,Lori Mccoy,38,Timothy Hernandez,Sara White,37.2164299400659,98.68990918875927,12,55,31.320817611596066,Car,34.775674568521,81,Michael Tran,Joseph Williams,92,Gold,95.00173274908857,8.992458647735633,10.35110006997419,Jeffrey Rivera,Robert Ochoa,43,26,Stephanie Wheeler,Complaint,Resolved,Joseph Navarro,67
89,Danielle Atkins,Dr. William Trujillo,9,Other,Glenn Chavez,William Morris,33,Luis Nash,Savings,42.0602303607588,Shannon Barrett,Jermaine Thompson,71,James Smith,Scott Ayers,27.52475120541048,90.76864715308773,75,58,6.190984128521206,Car,26.684653807912337,36,Katherine Mitchell,Steven Rasmussen,80,Credit,77.19445924048843,16.919878226306864,11.659453711689013,Jason Patel,John Scott,43,13,Holly Johnson,Complaint,Resolved,Raymond Jacobs,89
32,Carla Montgomery,Claire Hall,99,Male,Jordan Simmons,Frank Armstrong,46,Nicholas Baker,Credit,31.221580689402234,Sheila Bryant,Joseph Anderson,22,Kimberly Allen,Jeffrey Cunningham,33.31848609377889,41.46466933310553,63,37,75.15453571938555,Car,40.618300503092605,15,Kevin Price,Timothy Perez,62,Debit,77.75028345554595,64.21962201779306,2.551849341686124,Jason Murphy,Matthew Nelson,70,57,Edward Johnson,Complaint,Resolved,Samantha Marshall,53
52,Jamie Stanley,Aaron Vincent,3,Female,Paul Adams,Andrew Ramirez,46,Tony Nelson,Savings,48.70754301602171,Samantha Sweeney,Zoe Rivas,73,Jessica Lang,Peter Meyers,2.3443574724833924,22.964866817679546,14,43,33.986894255652146,Car,11.665952872427482,19,Johnathan Thomas,Matthew Wilson,49,Credit,71.59443579304887,92.6781582729901,31.520524215548427,Christopher Hall,Joshua Stephens,19,79,Mary Austin,Complaint,Pending,Ashley Clark,48
95,Lisa Gilbert,Robert Smith,21,Male,Richard Harper,David Brown,21,Brent Gilbert,Credit,94.78854228035824,Johnny Harris,Kent Martin,69,Jennifer Hernandez,Anne Palmer,29.759090401337847,43.4994287726291,75,98,66.83501898740839,Home,51.685263506318755,1,Betty Riley,Misty Martinez,62,Gold,7.921128002819755,75.95606386303454,22.434740290518427,Carolyn Lynch,Susan Murphy,66,55,Daniel Gibson,Suggestion,Pending,John Schwartz,98
15,David Mckee,Kevin Simon,16,Female,Thomas Blackwell,Teresa Graham,48,Matthew Young,Savings,95.62637618697305,Laura Lambert,Stephanie Campbell,54,Kathy Brewer,Mark Mills,50.601986210323474,38.58288351653853,50,68,77.44652295838868,Personal,28.212465450724714,7,Jessica Lewis,Brandon Wallace,26,Debit,36.51995608388569,81.16712023538005,87.4871489078303,Emily Weber,Sara Baldwin,94,3,Heather Petty,Praise,Rejected,Sean Alexander,86
96,Julian Wagner,Robert Bradford,16,Other,Jennifer Simpson,Deborah Rodriguez,34,Mark Rodriguez,Credit,10.73428610054276,Jennifer Lewis,Alex Mckinney,21,Kimberly Brown,Dean Oconnor,26.30011645764929,43.5425333682297,6,73,92.57930007674742,Home,44.14872061935015,54,Dr. Joseph Moore MD,James Hughes,88,Debit,79.24959404930155,93.57724717888425,61.20716378750324,Jason Williams,Shawn Simmons,28,32,Karen Wilson,Praise,Rejected,Kenneth Lane,68
38,James Woods,Danielle Brown,4,Male,Melissa Haynes,Tami Walker,26,Richard Short,Current,55.88064250711467,Christina Reynolds,Jose Morales,82,Shari Johnson,Sheena Johnson,23.12095189547861,87.79531916413649,96,84,14.15398744854537,Home,71.60473487605464,34,Aaron Johnson,Denise Adams,35,Gold,79.13843757059877,53.15170774398726,96.04486407145527,John Kelly,Sarah Jackson,40,73,David Horne,Praise,Rejected,Shawn Smith,99
82,Justin Williams,Amy Carroll,20,Female,Douglas Mcpherson,Travis Owens DVM,93,Ryan Kelly,Savings,54.12051181824529,Lindsey Brock,Stephanie Hinton,43,Susan Watson,Alexis Vasquez,41.172658763633436,79.41001376658201,64,71,36.905067960534254,Personal,55.69692325553064,53,Michael Gray,Tonya Clay,42,Debit,52.485908150734915,60.555515373121835,46.34414915432173,Angela Snyder,Ronald Rodgers,35,40,Steven Fisher,Complaint,Pending,Alicia Stevens,47
